#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 12 17 00 26 999 99.0 99.0  1.86 13.33  9.57 273 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 17 00 56 999 99.0 99.0  1.74 12.50  9.69 273 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 17 01 26 999 99.0 99.0  1.84 13.33  9.84 276 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 17 01 56 999 99.0 99.0  1.86 11.76 10.12 287 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 17 02 26 999 99.0 99.0  1.95 12.50  9.73 278 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 17 02 56 999 99.0 99.0  1.77 11.76  9.06 278 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 17 03 26 999 99.0 99.0  1.73 13.33  8.83 271 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 17 03 56 999 99.0 99.0  1.98 11.76  9.05 276 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 17 04 26 999 99.0 99.0  2.04 12.50  9.43 276 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 17 04 56 999 99.0 99.0  1.96 11.11  9.16 285 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 17 05 26 999 99.0 99.0  1.82 10.53  8.78 278 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 17 05 56 999 99.0 99.0  1.82 10.53  8.60 280 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 17 06 26 999 99.0 99.0  1.79  9.88  8.60 283 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 17 06 56 999 99.0 99.0  1.81  9.88  8.70 280 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 17 07 26 999 99.0 99.0  1.76 10.53  8.54 282 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 17 07 56 999 99.0 99.0  1.94 10.53  8.54 276 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 17 08 26 999 99.0 99.0  1.71  9.88  8.26 259 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 17 08 56 999 99.0 99.0  1.92  9.09  8.55 255 9999.0 999.0  10.2 999.0 99.0 99.00
2023 12 17 09 26 999 99.0 99.0  1.91 12.50  8.81 272 9999.0 999.0  10.2 999.0 99.0 99.00
2023 12 17 09 56 999 99.0 99.0  1.91 11.11  8.76 272 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 17 10 26 999 99.0 99.0  1.85  9.09  8.53 248 9999.0 999.0  10.2 999.0 99.0 99.00
2023 12 17 10 56 999 99.0 99.0  1.72  9.09  8.36 234 9999.0 999.0  10.2 999.0 99.0 99.00
2023 12 17 11 26 999 99.0 99.0  1.83  9.09  8.32 241 9999.0 999.0  10.2 999.0 99.0 99.00
2023 12 17 11 56 999 99.0 99.0  1.71  9.09  7.76 237 9999.0 999.0  10.2 999.0 99.0 99.00
2023 12 17 12 26 999 99.0 99.0  1.78 10.53  7.72 245 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 17 12 56 999 99.0 99.0  1.66  9.09  7.27 233 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 17 13 26 999 99.0 99.0  1.87 12.50  7.60 278 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 17 13 56 999 99.0 99.0  1.67  9.88  7.15 242 9999.0 999.0  10.2 999.0 99.0 99.00
2023 12 17 14 26 999 99.0 99.0  1.66  9.09  7.27 230 9999.0 999.0  10.2 999.0 99.0 99.00
2023 12 17 14 56 999 99.0 99.0  1.68 10.53  7.43 247 9999.0 999.0  10.2 999.0 99.0 99.00
2023 12 17 15 26 999 99.0 99.0  1.76 11.11  7.77 235 9999.0 999.0  10.1 999.0 99.0 99.00
2023 12 17 15 56 999 99.0 99.0  1.74 12.50  7.71 237 9999.0 999.0  10.2 999.0 99.0 99.00
2023 12 17 16 26 999 99.0 99.0  1.84 13.33  7.96 240 9999.0 999.0  10.2 999.0 99.0 99.00
2023 12 17 16 56 999 99.0 99.0  1.73 11.76  7.44 262 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 17 17 26 999 99.0 99.0  1.75 11.76  7.22 261 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 17 17 56 999 99.0 99.0  1.75 11.11  7.39 237 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 17 18 26 999 99.0 99.0  1.81 11.76  7.87 249 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 17 18 56 999 99.0 99.0  1.90 11.11  8.20 245 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 17 19 26 999 99.0 99.0  1.99 11.11  8.85 230 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 17 19 56 999 99.0 99.0  1.78 11.11  8.69 259 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 17 20 26 999 99.0 99.0  2.11 11.11  9.51 264 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 17 20 56 999 99.0 99.0  2.27 10.53  9.78 240 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 17 21 26 999 99.0 99.0  1.92 12.50  9.19 216 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 17 21 56 999 99.0 99.0  2.04 13.33  9.27 217 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 17 22 26 999 99.0 99.0  2.29 11.11  9.47 235 9999.0 999.0  10.2 999.0 99.0 99.00
2023 12 17 22 56 999 99.0 99.0  2.06 12.50  9.59 219 9999.0 999.0  10.2 999.0 99.0 99.00
2023 12 17 23 26 999 99.0 99.0  2.19 11.76  9.82 219 9999.0 999.0  10.2 999.0 99.0 99.00
2023 12 17 23 56 999 99.0 99.0  2.14 12.50  9.65 214 9999.0 999.0  10.2 999.0 99.0 99.00
2023 12 18 00 26 999 99.0 99.0  2.17 12.50  9.77 223 9999.0 999.0  10.2 999.0 99.0 99.00
2023 12 18 00 56 999 99.0 99.0  2.24 10.53  9.61 238 9999.0 999.0  10.2 999.0 99.0 99.00
2023 12 18 01 26 999 99.0 99.0  2.00 12.50  9.64 217 9999.0 999.0  10.2 999.0 99.0 99.00
2023 12 18 01 56 999 99.0 99.0  1.99 11.11  9.58 230 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 18 02 26 999 99.0 99.0  2.14 12.50  9.78 217 9999.0 999.0  10.0 999.0 99.0 99.00
2023 12 18 02 56 999 99.0 99.0  2.01 12.50  9.73 220 9999.0 999.0  10.0 999.0 99.0 99.00
2023 12 18 03 26 999 99.0 99.0  1.93 12.50  9.35 220 9999.0 999.0  10.0 999.0 99.0 99.00
2023 12 18 03 56 999 99.0 99.0  1.87 11.76  9.24 227 9999.0 999.0  10.0 999.0 99.0 99.00
2023 12 18 04 26 999 99.0 99.0  2.06 11.76  9.46 217 9999.0 999.0  10.0 999.0 99.0 99.00
2023 12 18 04 56 999 99.0 99.0  1.91 11.76  8.93 219 9999.0 999.0   9.9 999.0 99.0 99.00
2023 12 18 05 26 999 99.0 99.0  1.78 11.11  9.16 223 9999.0 999.0   9.8 999.0 99.0 99.00
2023 12 18 05 56 999 99.0 99.0  1.67 11.11  9.32 223 9999.0 999.0   9.9 999.0 99.0 99.00
2023 12 18 06 26 999 99.0 99.0  1.81 11.76  9.67 227 9999.0 999.0   9.9 999.0 99.0 99.00
2023 12 18 06 56 999 99.0 99.0  1.85 11.76  9.38 221 9999.0 999.0   9.9 999.0 99.0 99.00
2023 12 18 07 26 999 99.0 99.0  1.54 10.53  8.65 224 9999.0 999.0   9.9 999.0 99.0 99.00
2023 12 18 07 56 999 99.0 99.0  1.46 11.11  8.52 217 9999.0 999.0   9.9 999.0 99.0 99.00
2023 12 18 08 26 999 99.0 99.0  1.63 11.76  8.65 221 9999.0 999.0   9.9 999.0 99.0 99.00
2023 12 18 08 56 999 99.0 99.0  1.50 11.11  8.73 220 9999.0 999.0   9.9 999.0 99.0 99.00
2023 12 18 09 26 999 99.0 99.0  1.45 11.76  8.66 223 9999.0 999.0   9.9 999.0 99.0 99.00
2023 12 18 09 56 999 99.0 99.0  1.40 11.11  8.56 219 9999.0 999.0   9.9 999.0 99.0 99.00
2023 12 18 10 26 999 99.0 99.0  1.47 10.53  8.41 216 9999.0 999.0  10.0 999.0 99.0 99.00
2023 12 18 10 56 999 99.0 99.0  1.50 11.76  8.55 226 9999.0 999.0  10.0 999.0 99.0 99.00
2023 12 18 11 26 999 99.0 99.0  1.36 11.11  8.13 231 9999.0 999.0  10.0 999.0 99.0 99.00
2023 12 18 11 56 999 99.0 99.0  1.43 11.11  8.43 223 9999.0 999.0  10.0 999.0 99.0 99.00
2023 12 18 12 26 999 99.0 99.0  1.58 11.76  8.65 217 9999.0 999.0  10.0 999.0 99.0 99.00
2023 12 18 12 56 999 99.0 99.0  1.38 11.76  8.37 220 9999.0 999.0  10.0 999.0 99.0 99.00
2023 12 18 13 26 999 99.0 99.0  1.24 11.76  7.86 214 9999.0 999.0  10.1 999.0 99.0 99.00
2023 12 18 13 56 999 99.0 99.0  1.44 10.53  8.43 224 9999.0 999.0  10.2 999.0 99.0 99.00
2023 12 18 14 26 999 99.0 99.0  1.35 11.11  7.96 216 9999.0 999.0  10.2 999.0 99.0 99.00
2023 12 18 14 56 999 99.0 99.0  1.40 10.53  7.95 227 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 18 15 26 999 99.0 99.0  1.44 11.76  7.88 221 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 18 15 56 999 99.0 99.0  1.45 11.11  7.95 213 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 18 16 26 999 99.0 99.0  1.38 10.53  7.63 219 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 18 16 56 999 99.0 99.0  1.54 11.11  7.96 214 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 18 17 26 999 99.0 99.0  1.58 11.11  8.35 217 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 18 17 56 999 99.0 99.0  1.46 11.11  8.23 227 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 18 18 26 999 99.0 99.0  1.44 11.11  8.18 227 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 18 18 56 999 99.0 99.0  1.53 11.11  8.16 221 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 18 19 26 999 99.0 99.0  1.34 11.11  7.72 216 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 18 19 56 999 99.0 99.0  1.54 10.53  7.94 221 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 18 20 26 999 99.0 99.0  1.47 10.53  7.76 217 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 18 20 56 999 99.0 99.0  1.56 10.53  8.22 223 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 18 21 26 999 99.0 99.0  1.40 10.53  7.94 221 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 18 21 56 999 99.0 99.0  1.52 10.53  8.30 228 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 18 22 26 999 99.0 99.0  1.53 10.53  8.04 224 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 18 22 56 999 99.0 99.0  1.60  9.88  7.71 219 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 18 23 26 999 99.0 99.0  1.40 10.53  7.29 209 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 18 23 56 999 99.0 99.0  1.50 10.53  7.77 216 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 19 00 26 999 99.0 99.0  1.46  9.88  7.03 224 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 19 00 56 999 99.0 99.0  1.63 15.38  7.67 276 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 19 01 26 999 99.0 99.0  1.65  9.88  7.56 217 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 19 01 56 999 99.0 99.0  1.76 14.29  7.75 280 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 19 02 26 999 99.0 99.0  1.64 10.53  7.34 221 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 19 02 56 999 99.0 99.0  1.76  9.88  7.77 217 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 19 03 26 999 99.0 99.0  1.53 13.33  7.27 272 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 19 03 56 999 99.0 99.0  1.56 12.50  7.19 265 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 19 04 26 999 99.0 99.0  1.79 13.33  7.82 273 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 19 04 56 999 99.0 99.0  1.73 13.33  7.61 266 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 19 05 26 999 99.0 99.0  1.78 13.33  7.75 278 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 19 05 56 999 99.0 99.0  1.75 12.50  7.58 262 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 19 06 26 999 99.0 99.0  2.01 11.76  8.24 240 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 19 06 56 999 99.0 99.0  1.85 12.50  8.12 254 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 19 07 26 999 99.0 99.0  1.94 12.50  8.33 235 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 19 07 56 999 99.0 99.0  1.78 12.50  8.01 255 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 19 08 26 999 99.0 99.0  1.88 13.33  8.52 271 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 19 08 56 999 99.0 99.0  2.05 12.50  8.75 245 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 19 09 26 999 99.0 99.0  2.01 12.50  8.91 256 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 19 09 56 999 99.0 99.0  1.94 12.50  8.68 249 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 19 10 26 999 99.0 99.0  1.86 11.76  8.39 228 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 19 10 56 999 99.0 99.0  1.94 11.76  8.74 223 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 19 11 26 999 99.0 99.0  1.79 11.76  8.33 226 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 19 11 56 999 99.0 99.0  1.88 11.11  8.44 231 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 19 12 26 999 99.0 99.0  2.04 10.53  8.70 224 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 19 12 56 999 99.0 99.0  1.84 11.76  8.55 230 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 19 13 26 999 99.0 99.0  1.91 11.11  8.62 219 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 19 13 56 999 99.0 99.0  1.99 12.50  8.87 235 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 19 14 26 999 99.0 99.0  1.78 11.76  8.21 227 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 19 14 56 999 99.0 99.0  1.75  9.88  7.77 214 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 19 15 26 999 99.0 99.0  1.87 11.11  8.09 217 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 19 15 56 999 99.0 99.0  1.89 11.11  8.37 217 9999.0 999.0  10.6 999.0 99.0 99.00
2023 12 19 16 26 999 99.0 99.0  1.68 12.50  7.61 247 9999.0 999.0  10.6 999.0 99.0 99.00
2023 12 19 16 56 999 99.0 99.0  1.77 12.50  8.46 251 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 19 17 26 999 99.0 99.0  1.73 11.76  8.39 231 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 19 17 56 999 99.0 99.0  1.70 12.50  8.53 251 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 19 18 26 999 99.0 99.0  1.93 11.76  8.80 244 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 19 18 56 999 99.0 99.0  1.97 11.76  8.47 235 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 19 19 26 999 99.0 99.0  1.87 11.76  7.95 245 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 19 19 56 999 99.0 99.0  1.89 10.53  7.61 224 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 19 20 26 999 99.0 99.0  1.87 11.76  7.33 245 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 19 20 56 999 99.0 99.0  1.81 11.76  6.67 238 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 19 21 26 999 99.0 99.0  2.09 11.11  6.91 252 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 19 21 56 999 99.0 99.0  2.02 11.76  6.43 256 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 19 22 26 999 99.0 99.0  2.05 11.76  6.44 241 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 19 22 56 999 99.0 99.0  2.01 11.11  6.30 242 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 19 23 26 999 99.0 99.0  2.15 11.11  6.89 226 9999.0 999.0  10.6 999.0 99.0 99.00
2023 12 19 23 56 999 99.0 99.0  2.32 11.11  7.16 227 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 20 00 26 999 99.0 99.0  1.94 11.11  6.50 227 9999.0 999.0  10.6 999.0 99.0 99.00
2023 12 20 00 56 999 99.0 99.0  2.17 11.76  7.14 241 9999.0 999.0  10.6 999.0 99.0 99.00
2023 12 20 01 26 999 99.0 99.0  2.09 11.11  7.18 219 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 20 01 56 999 99.0 99.0  2.08 11.76  6.96 234 9999.0 999.0  10.6 999.0 99.0 99.00
2023 12 20 02 26 999 99.0 99.0  1.98 10.53  6.85 224 9999.0 999.0  10.6 999.0 99.0 99.00
2023 12 20 02 56 999 99.0 99.0  2.12 11.11  7.24 240 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 20 03 26 999 99.0 99.0  2.14 10.53  7.21 234 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 20 03 56 999 99.0 99.0  2.14  9.88  7.37 227 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 20 04 26 999 99.0 99.0  1.99 11.11  7.35 242 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 20 04 56 999 99.0 99.0  2.09 11.11  7.63 221 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 20 05 26 999 99.0 99.0  2.14  9.88  7.57 216 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 20 05 56 999 99.0 99.0  1.95 10.53  7.68 235 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 20 06 26 999 99.0 99.0  1.82 12.50  7.74 261 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 20 06 56 999 99.0 99.0  1.78  9.09  7.71 223 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 20 07 26 999 99.0 99.0  1.93  9.09  7.87 217 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 20 07 56 999 99.0 99.0  1.91 10.53  7.97 230 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 20 08 26 999 99.0 99.0  1.89 10.53  8.22 221 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 20 08 56 999 99.0 99.0  1.89  9.88  8.57 224 9999.0 999.0  10.2 999.0 99.0 99.00
2023 12 20 09 26 999 99.0 99.0  1.99  9.88  8.76 207 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 20 09 56 999 99.0 99.0  1.95 10.53  8.94 231 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 20 10 26 999 99.0 99.0  1.73 11.11  8.85 256 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 20 10 56 999 99.0 99.0  2.07 15.38  9.65 271 9999.0 999.0  10.2 999.0 99.0 99.00
2023 12 20 11 26 999 99.0 99.0  2.09 16.67  9.99 266 9999.0 999.0  10.1 999.0 99.0 99.00
2023 12 20 11 56 999 99.0 99.0  2.22 15.38 10.29 272 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 20 12 26 999 99.0 99.0  2.38 13.33 10.70 269 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 20 12 56 999 99.0 99.0  2.41 14.29 10.68 265 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 20 13 26 999 99.0 99.0  2.61 13.33 10.83 272 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 20 13 56 999 99.0 99.0  2.45 13.33 11.08 269 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 20 14 26 999 99.0 99.0  2.75 13.33 10.99 273 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 20 14 56 999 99.0 99.0  2.62 14.29 11.41 268 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 20 15 26 999 99.0 99.0  2.73 13.33 11.17 276 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 20 15 56 999 99.0 99.0  2.93 14.29 11.18 273 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 20 16 26 999 99.0 99.0  3.15 13.33 11.59 271 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 20 16 56 999 99.0 99.0  3.02 14.29 11.12 271 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 20 17 26 999 99.0 99.0  3.03 13.33 11.08 275 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 20 17 56 999 99.0 99.0  2.62 13.33 10.50 272 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 20 18 26 999 99.0 99.0  3.06 13.33 10.91 269 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 20 18 56 999 99.0 99.0  2.70 12.50 10.59 278 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 20 19 26 999 99.0 99.0  2.51 13.33 10.39 268 9999.0 999.0  10.6 999.0 99.0 99.00
2023 12 20 19 56 999 99.0 99.0  2.88 13.33 10.68 272 9999.0 999.0  10.7 999.0 99.0 99.00
2023 12 20 20 26 999 99.0 99.0  2.88 14.29 10.50 272 9999.0 999.0  10.7 999.0 99.0 99.00
2023 12 20 20 56 999 99.0 99.0  2.73 14.29 10.51 268 9999.0 999.0  10.6 999.0 99.0 99.00
2023 12 20 21 26 999 99.0 99.0  2.41 13.33 10.06 268 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 20 21 56 999 99.0 99.0  2.81 12.50 10.87 271 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 20 22 26 999 99.0 99.0  2.66 13.33 10.89 271 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 20 22 56 999 99.0 99.0  2.51 14.29 10.84 273 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 20 23 26 999 99.0 99.0  2.44 13.33 10.48 271 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 20 23 56 999 99.0 99.0  2.53 13.33 10.79 272 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 21 00 26 999 99.0 99.0  2.64 13.33 10.58 276 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 21 00 56 999 99.0 99.0  2.08 13.33  9.94 266 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 21 01 26 999 99.0 99.0  2.42 12.50 10.46 271 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 21 01 56 999 99.0 99.0  2.25 12.50 10.13 272 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 21 02 26 999 99.0 99.0  2.35 13.33 10.28 273 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 21 02 56 999 99.0 99.0  2.23 13.33 10.18 275 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 21 03 26 999 99.0 99.0  2.30 11.76 10.05 286 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 21 03 56 999 99.0 99.0  2.37 12.50 10.11 273 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 21 04 26 999 99.0 99.0  2.49 12.50 10.32 273 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 21 04 56 999 99.0 99.0  2.51 11.76 10.19 271 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 21 05 26 999 99.0 99.0  2.59 11.76  9.99 275 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 21 05 56 999 99.0 99.0  2.16 12.50  9.43 272 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 21 06 26 999 99.0 99.0  2.56 11.76  9.84 273 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 21 06 56 999 99.0 99.0  2.23 11.76  9.72 269 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 21 07 26 999 99.0 99.0  2.09 12.50  9.44 276 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 21 07 56 999 99.0 99.0  2.37 10.53  9.73 268 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 21 08 26 999 99.0 99.0  2.48 11.11  9.71 272 9999.0 999.0  10.2 999.0 99.0 99.00
2023 12 21 08 56 999 99.0 99.0  2.52 11.11  9.59 278 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 21 09 26 999 99.0 99.0  2.53 11.11  9.37 272 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 21 09 56 999 99.0 99.0  2.53 10.53  9.51 273 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 21 10 26 999 99.0 99.0  2.49 11.76  9.43 272 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 21 10 56 999 99.0 99.0  2.24 10.53  9.16 273 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 21 11 26 999 99.0 99.0  2.39 11.11  8.94 273 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 21 11 56 999 99.0 99.0  2.29 11.11  8.86 273 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 21 12 26 999 99.0 99.0  2.10 11.11  8.77 272 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 21 12 56 999 99.0 99.0  2.14 11.11  8.91 271 9999.0 999.0  10.3 999.0 99.0 99.00
2023 12 21 13 26 999 99.0 99.0  2.00 11.76  8.76 269 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 21 13 56 999 99.0 99.0  1.80 12.50  8.58 271 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 21 14 26 999 99.0 99.0  1.90 11.76  8.63 282 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 21 14 56 999 99.0 99.0  1.81 11.11  8.65 269 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 21 15 26 999 99.0 99.0  1.75 13.33  8.60 275 9999.0 999.0  10.4 999.0 99.0 99.00
2023 12 21 15 56 999 99.0 99.0  1.85 11.76  8.70 272 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 21 16 26 999 99.0 99.0  1.65 12.50  8.67 275 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 21 16 56 999 99.0 99.0  1.68 10.53  8.60 276 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 21 17 26 999 99.0 99.0  1.65 11.76  8.51 278 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 21 17 56 999 99.0 99.0  1.66 11.76  8.83 273 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 21 18 26 999 99.0 99.0  1.64 12.50  8.82 273 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 21 18 56 999 99.0 99.0  1.64 11.11  8.57 276 9999.0 999.0  10.5 999.0 99.0 99.00
2023 12 21 19 26 999 99.0 99.0  1.77 11.11  9.14 271 9999.0 999.0  10.4 999.0 99.0 99.00
